PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId,CustomTags,CustomLabel,TagSet
194,2026-06-23,12:52:20.14,"Hale, Derek",1000495669,Right,,,,,,Sweeper,Live,,62.67141,2.432373073,-1.343824017,2036.86382,79.35171012,8:45,6.52107,1.50378,,-82.38908,-4.6975,-24.75544,1.99606,-1.85148,57.46316,-12.44797307,-5.875175913,0.6343929687,12.10346,-3.19774,-1.3251,50,6.71079,2.85843,-90.69226,1.42092,9.88414,15.67513,-34.78544,d31d779d-d496-4480-9cbc-51cf4b05ac91,130fa25c-1aff-41a6-9886-521dbdb7c698,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,53.00854313,1225.572681,0.6016959353,,54d5b274-e398-4245-90d9-3adb2f92c146,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
195,2026-06-23,12:52:47.65,"Hale, Derek",1000495669,Right,,,,,,Sweeper,Live,,67.75261,0.452470092,-2.066221842,2172.301609,98.14376814,9:15,6.5183,1.34064,5.51987,-59.38623,2.72491,-19.37736,1.99272,-2.20656,62.41466,-10.53789541,-5.691045102,0.5672260392,9.70183,1.31422,-1.14829,50,6.51864,4.05688,-98.43715,-0.77123,9.41756,17.18676,-30.89834,26d1619c-f9f6-4895-a307-eea53f2cf22e,130fa25c-1aff-41a6-9886-521dbdb7c698,66.45047,Pitching,23360159,,,,,,,,,,,,,,,,,,,,64.87509847,922.3439598,0.4245929553,,32d16e5e-1eac-4c7a-9d2e-97280ba643e8,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
196,2026-06-23,12:53:28.63,"Hale, Derek",1000495669,Right,,,,,,Sweeper,Live,,67.32058,0.4206337178,-2.074320176,2186.629195,78.68876069,8:30,6.46652,1.89408,5.41122,-67.48653,-4.02261,-19.88498,1.23693,-1.70693,62.0428,-12.03046757,-5.795707981,0.5733698437,9.91235,-2.2773,-1.69629,50,6.45799,4.06283,-97.75443,-1.05414,9.4413,17.662,-34.34313,e475f424-d2ba-40d9-a7fd-f66205f289b2,130fa25c-1aff-41a6-9886-521dbdb7c698,65.73844,Pitching,23360159,,,,,,,,,,,,,,,,,,,,54.12144407,1281.515895,0.5860691417,,4a64dd32-6a01-4d3c-be9e-0bf75b2b5220,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
197,2026-06-23,12:53:42.02,"Hale, Derek",1000495669,Right,,,,,,Fastball,Live,,79.56492,-1.09972701,-1.657775118,1920.278758,206.0972578,12:45,6.67089,1.41261,,-28.88641,17.54608,8.61334,3.22169,0.56005,71.80157,-6.447903662,-0.05553923213,0.4904360998,-5.02151,9.49865,-1.2555,50,6.53795,3.04879,-115.42964,-3.19581,-6.67545,24.43151,-19.54681,789078a3-4ad9-48fa-af24-50653c23e879,130fa25c-1aff-41a6-9886-521dbdb7c698,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,21.49605031,1786.709603,0.9304428306,,d8fd8d63-012f-43d0-a63a-473527dad42d,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
198,2026-06-23,12:53:57.01,"Hale, Derek",1000495669,Right,,,,,,ChangeUp,Live,,70.89598,-1.121753878,-3.222941024,1303.621099,265.242415,2:45,6.16264,1.62809,6.31418,-54.00016,1.35604,16.65087,0.62775,0.04429,64.86023,-11.29781374,-0.04329972197,0.5354938981,-10.19834,1.1095,-1.40038,50,6.05487,5.40841,-103.00185,-3.29022,-10.78314,19.6295,-31.00092,00360b0e-b5e7-40ed-b12a-afd5f1942462,130fa25c-1aff-41a6-9886-521dbdb7c698,70.38818,Pitching,23360159,,,,,,,,,,,,,,,,,,,,37.67471785,1031.807361,0.7914932964,,d07ed464-1e88-4db3-973a-95bcdd22818a,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
199,2026-06-23,12:54:12.31,"Hale, Derek",1000495669,Right,,,,,,ChangeUp,Live,,71.55055,-0.9377761145,-3.126935269,1451.279902,240.6227429,2:00,6.09228,1.59144,6.39312,-44.79453,8.88603,15.86066,1.49567,0.03479,65.69608,-9.387340947,-0.1087107,0.527326869,-9.64548,5.16386,-1.37451,50,6.00422,5.31021,-104.04654,-2.76138,-10.51187,18.40755,-26.54635,8f7c2954-9e43-448d-9334-7d8e90370d06,130fa25c-1aff-41a6-9886-521dbdb7c698,71.47832,Pitching,23360159,,,,,,,,,,,,,,,,,,,,38.75842494,1131.697091,0.779792437,,145635bf-eb2c-4947-8dee-a675761c3cfd,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
200,2026-06-23,12:54:29.42,"Hale, Derek",1000495669,Right,,,,,,ChangeUp,Live,,71.37559,0.07758629631,-2.451953411,1469.674174,251.490514,2:30,6.14527,1.57683,6.28421,-49.8281,4.90106,14.7921,2.06449,0.54866,64.77375,-9.371763051,0.3768628894,0.5324523759,-8.94418,2.66724,-1.40348,50,6.12701,4.09142,-103.76319,-1.04442,-9.56907,20.39018,-29.32046,e3fa5c2c-ad68-4589-9fb2-102a58f575e8,130fa25c-1aff-41a6-9886-521dbdb7c698,70.79025,Pitching,23360159,,,,,,,,,,,,,,,,,,,,30.04953765,1272.139358,0.8655927826,,f52192d6-1444-46b6-bfb9-9c6c070c51d5,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
201,2026-06-23,12:54:43.71,"Hale, Derek",1000495669,Right,,,,,,Fastball,Live,,79.02177,-1.390391529,-0.2669873424,1772.314706,201.4520704,12:45,6.85975,1.51333,5.75409,-23.90946,21.62218,8.50844,3.57292,1.97387,71.1345,-5.899463114,1.345295175,0.4856552103,-4.67608,12.11969,-1.49631,50,6.7303,0.28782,-114.83706,-3.48225,-6.12856,24.94312,-16.28974,90421206-4f4f-4243-b7ad-8b68f8b1e9d6,130fa25c-1aff-41a6-9886-521dbdb7c698,77.61152,Pitching,23360159,,,,,,,,,,,,,,,,,,,,10.74579988,1741.235517,0.9824640684,,00ab0c53-427b-4ff6-9fbf-aa0b665becf6,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
202,2026-06-23,12:55:15.88,"Hale, Derek",1000495669,Right,,,,,,Fastball,Live,,78.95114,-1.185568797,-1.691083839,1633.227803,216.6422862,1:15,6.61184,1.42074,6.10968,-28.77706,15.93757,11.87952,3.11701,0.84677,71.67232,-6.624770568,0.5658782014,0.4812782407,-7.00069,9.05567,-1.29736,50,6.50596,3.06459,-114.82505,-3.16574,-9.24145,23.49443,-20.21987,d13e45a9-8a16-4718-9714-8d8660fea006,130fa25c-1aff-41a6-9886-521dbdb7c698,78.31736,Pitching,23360159,,,,,,,,,,,,,,,,,,,,23.83699269,1493.911724,0.9146989304,,078b40b2-1f1b-48f2-a1f8-421721d7d497,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
203,2026-06-23,12:55:31.22,"Hale, Derek",1000495669,Right,,,,,,Sweeper,Live,,66.77122,1.569514609,0.1368548939,2141.936925,67.50378745,8:15,6.50742,1.35297,,-73.92061,-7.3802,-17.67733,1.84187,0.01014,61.35077,-11.91387862,-3.130637722,0.5871027877,9.16303,-4.30451,-1.3512,50,6.60377,0.29183,-96.85321,0.46605,8.58807,17.00322,-36.20846,c3eaddbe-7ffa-4c18-b579-e3266efc1a9f,130fa25c-1aff-41a6-9886-521dbdb7c698,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,54.58329689,1241.292668,0.5795187772,,c7cbc364-825e-4882-8fa6-29d65b0f128c,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
204,2026-06-23,12:55:45.35,"Hale, Derek",1000495669,Right,,,,,,Sweeper,Live,,66.06611,-0.6986681591,-0.3544626184,2238.31903,67.28331172,8:15,6.43448,1.67969,,,,,,,,,,,10.70392,-4.32635,-1.62247,50,6.28802,1.21421,-95.779,-3.46028,9.74294,17.57052,-36.11199,d81c6e6d-4516-44af-b6a0-ac5afa3789c4,130fa25c-1aff-41a6-9886-521dbdb7c698,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,44.58377501,1594.186442,0.7122248527,,aaecea7f-2fbb-4c73-8c9c-3f12965d5d19,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
205,2026-06-23,12:56:03.84,"Hale, Derek",1000495669,Right,,,,,,Fastball,Live,,79.44436,-2.036067244,-3.71381365,1722.866656,213.0788368,1:00,6.52317,1.23092,6.04357,-29.2344,15.34021,10.016,2.19743,-1.3771,71.94534,-7.550085419,-1.81463899,0.4805241297,-6.63642,8.99851,-0.9471,50,6.34882,7.20359,-115.26702,-4.91878,-8.80294,24.23963,-20.23789,d77c720c-83ed-43ab-a58a-afa03ddd5f39,130fa25c-1aff-41a6-9886-521dbdb7c698,78.44026,Pitching,23360159,,,,,,,,,,,,,,,,,,,,22.02906733,1597.086518,0.9269936896,,66b8fc60-0c2e-476a-9c00-c31415e0bd37,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
206,2026-06-23,12:56:22.48,"Hale, Derek",1000495669,Right,,,,,,ChangeUp,Live,,71.41096,-0.6562111407,-3.568675775,1518.266061,246.1511155,2:15,6.15008,1.62488,6.39123,-47.14285,6.99584,15.93141,1.61685,-0.3336,65.32102,-9.565876367,-0.5322824194,0.5295723302,-9.86695,4.0529,-1.37608,50,6.08116,6.09874,-103.77692,-2.29582,-10.65238,18.99298,-27.79853,928b9bfe-dc97-439f-bfbe-691e57b0db93,130fa25c-1aff-41a6-9886-521dbdb7c698,71.17524,Pitching,23360159,,,,,,,,,,,,,,,,,,,,34.43418681,1252.22979,0.8247762512,,f4236ce3-f165-4e71-83a9-a0c3b7ff3c51,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
207,2026-06-23,12:56:57.28,"Hale, Derek",1000495669,Right,,,,,,Sweeper,Live,,68.00398,0.1725948875,-0.5211011495,2203.254309,87.4761856,9:00,6.45975,1.65253,6.25107,-60.42414,-0.71213,-15.03633,1.58356,-0.081,62.82883,-11.16012702,-3.377864645,0.5561631957,8.0746,-0.44208,-1.6065,50,6.4428,1.24679,-99.00542,-1.09345,7.94677,17.05474,-32.60913,7ad1fccd-9bcc-4077-b72d-41a1744d6e1d,130fa25c-1aff-41a6-9886-521dbdb7c698,67.77226,Pitching,23360159,,,,,,,,,,,,,,,,,,,69.78833875,55.88232828,1235.792929,0.5608943663,8:15,6cd1eabc-ab06-4473-87a6-293ae337fef4,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
208,2026-06-23,12:57:10.77,"Hale, Derek",1000495669,Right,,,,,,ChangeUp,Live,,72.17827,-1.820600406,-1.526753296,1360.452469,252.4591565,2:30,6.25301,1.99692,6.14599,-46.7708,6.63373,21.06863,0.67222,2.34173,66.31498,-10.57981752,2.475920896,0.525969364,-11.96711,4.18117,-1.89174,50,6.09057,2.27331,-104.96517,-4.50163,-13.21246,19.49006,-27.55776,14693d3b-f559-409f-9cf4-60192207592e,130fa25c-1aff-41a6-9886-521dbdb7c698,71.6628,Pitching,23360159,,,,,,,,,,,,,,,,,,,,39.18925492,1054.436377,0.7750630039,,3a601da4-9477-417c-991e-9314e7a80826,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
209,2026-06-23,12:57:28.31,"Hale, Derek",1000495669,Right,,,,,,Fastball,Live,,79.02795,-1.883443765,-0.2584066167,1760.438448,199.1251783,12:45,6.73976,1.5581,6.01661,-21.87044,23.23764,8.06655,3.1722,1.99098,71.12287,-6.026178007,1.277887467,0.4833910408,-4.47717,13.27858,-1.54223,50,6.5806,0.29451,-114.86848,-4.38349,-5.86679,25.0988,-14.77408,e36463ec-97d2-4aef-9d5a-1b6251bc8191,130fa25c-1aff-41a6-9886-521dbdb7c698,77.97505,Pitching,23360159,,,,,,,,,,,,,,,,,,,,15.04214899,1700.11732,0.9657351677,,1d8465e7-2cf7-4f7f-a467-1a1e41a619ec,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
210,2026-06-23,12:57:45.68,"Hale, Derek",1000495669,Right,,,,,,Sweeper,Live,,69.66466,-0.4693367653,-2.044830103,2179.143413,100.759643,9:15,6.54864,1.92779,6.03438,-54.72025,2.74601,-14.73414,1.55379,-1.19407,64.3022,-10.67667608,-4.826719642,0.5456044091,7.38482,1.63403,-1.76045,50,6.48253,3.97966,-101.32122,-2.17519,7.61077,17.88432,-30.49002,b5fda2a9-44e6-4d45-9963-1b071215109d,130fa25c-1aff-41a6-9886-521dbdb7c698,69.08382,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,73a62ae6-134d-4b8b-b018-8e3e091c8563,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
211,2026-06-23,12:58:08.17,"Hale, Derek",1000495669,Right,,,,,,Fastball,Live,,80.16479,-0.1212025842,-0.828306786,1696.251694,210.1499012,1:00,6.6061,1.78227,6.09174,-25.99376,17.6268,10.26042,4.32785,1.87119,72.15128,-5.061861879,1.127294848,0.475353826,-5.87219,9.65763,-1.72392,50,6.5832,1.40088,-116.59832,-0.96834,-7.93823,25.60972,-19.11853,fe121966-bea5-457e-80fa-19527511bb73,130fa25c-1aff-41a6-9886-521dbdb7c698,79.29344,Pitching,23360159,,,,,,,,,,,,,,,,,,,,15.76194813,1632.470274,0.9623986109,,423816ed-cf80-4476-a0b9-343293628568,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
212,2026-06-23,12:58:31.92,"Hale, Derek",1000495669,Right,,,,,,ChangeUp,Live,,72.87211,-0.9217159587,-2.062279204,1400.53771,233.89859,1:45,6.11807,1.85,6.15811,-40.86313,11.54324,15.88447,1.8608,1.26796,66.45791,-8.627949584,0.9581284371,0.5210308283,-9.31542,6.59005,-1.70182,50,6.02731,3.4183,-105.97829,-2.72968,-10.4736,20.03906,-24.76466,377faf67-84e7-4eb8-a456-687f7ec5dc34,130fa25c-1aff-41a6-9886-521dbdb7c698,72.34205,Pitching,23360159,,,,,,,,,,,,,,,,,,,,34.02621501,1160.739931,0.8287816336,,ef8c749e-7587-4d2e-b831-eb5a3717fedb,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
213,2026-06-23,12:58:47.62,"Hale, Derek",1000495669,Right,,,,,,Fastball,Live,,80.61418,-1.418216958,-0.166560768,1838.427145,219.0859183,1:15,6.72771,1.28196,5.62497,-25.82619,18.03922,14.67714,3.25205,2.34965,72.84305,-6.263675764,2.603115015,0.4766861243,-7.92578,10.13481,-1.27703,50,6.5908,-0.10533,-117.14516,-3.68482,-10.83911,25.40094,-18.31392,baae971d-036c-47a5-a97e-6225d13f9cda,130fa25c-1aff-41a6-9886-521dbdb7c698,79.07182,Pitching,23360159,,,,,,,,,,,,,,,,,,,,25.92137506,1653.471743,0.8993947608,,fb7fd4df-d20f-4f53-b2c0-17fd7a3374b2,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
214,2026-06-23,13:02:38.71,"Bates, Tyler",1000565755,Right,,,,,,Fastball,Live,,66.51682,1.637323712,-2.881786839,1709.769544,210.5921306,1:00,5.50436,1.62344,4.86719,-46.95588,19.22978,11.42102,3.14304,-0.15393,60.31485,-7.047152003,-0.7623993577,0.585535633,-6.84113,9.52284,-1.34933,50,5.627,4.53216,-96.44113,1.43388,-6.37807,16.4108,-23.29579,e89035b7-cbee-4de0-bc41-e53686dafd94,130fa25c-1aff-41a6-9886-521dbdb7c698,64.37258,Pitching,23360159,,,,,,,,,,,,,,,,,,,,30.09743145,1479.247988,0.8651739022,,de398919-c78c-4875-bc03-bbc4378186eb,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
215,2026-06-23,13:02:52.20,"Bates, Tyler",1000565755,Right,,,,,,Fastball,Live,,67.87686,0.2235535979,-3.382822975,1802.214849,213.0230996,1:00,5.5193,1.74817,4.92256,-41.97605,21.6496,14.13295,2.23298,-0.27546,61.42272,-7.550273415,-0.7541685312,0.5740999717,-8.46296,11.24905,-1.42993,50,5.50734,5.41272,-98.38818,-0.81242,-8.18463,17.55902,-21.29497,a215501b-f845-4d40-b350-c00269d4490b,130fa25c-1aff-41a6-9886-521dbdb7c698,65.65484,Pitching,23360159,,,,,,,,,,,,,,,,,,,,28.30977431,1586.663581,0.8803964641,,d6aeb530-64cd-40d2-8437-5499529b701d,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
216,2026-06-23,13:03:04.29,"Bates, Tyler",1000565755,Right,,,,,,Fastball,Live,,67.71068,2.357393046,-2.201021329,1788.975952,214.5382717,1:15,5.41292,1.89501,4.58264,-45.60342,19.16183,13.23856,3.8579,0.90359,61.04482,-6.061488219,0.2493762861,0.5792184838,-7.53908,9.15247,-1.67946,50,5.61589,3.37602,-98.10349,2.68274,-7.2482,17.47308,-23.3747,5cc19e24-a049-4e42-8a20-cdbd38c077b9,130fa25c-1aff-41a6-9886-521dbdb7c698,65.07465,Pitching,23360159,,,,,,,,,,,,,,,,,,,,31.69654396,1522.137315,0.850842804,,c39bbb5d-321d-4230-95f0-dba4efb6fc89,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
217,2026-06-23,13:03:33.48,"Bates, Tyler",1000565755,Right,,,,,,Fastball,Live,,66.65178,1.922621669,-1.611370659,1719.305023,218.5132045,1:15,5.3364,1.60654,4.66328,-48.61252,17.88581,14.28622,3.11284,1.2662,60.31391,-7.049698165,1.03616596,0.5869171153,-7.90835,8.66023,-1.45485,50,5.48994,2.30373,-96.65054,1.83304,-7.38593,16.84219,-24.08591,c6c14535-20dd-42c2-a7a8-3f4cbcf6a0c8,130fa25c-1aff-41a6-9886-521dbdb7c698,64.22106,Pitching,23360159,,,,,,,,,,,,,,,,,,,,23.02229069,1582.367143,0.9203527715,,dd608f97-2f43-42cd-b8dd-0bbc6a6137f3,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
218,2026-06-23,13:04:01.72,"Bates, Tyler",1000565755,Right,,,,,,Fastball,Live,,66.16795,2.167713998,-2.65375839,1708.59176,216.9276429,1:15,5.31543,1.73777,4.76627,-49.12488,17.8891,13.50964,3.27985,0.34604,60.09542,-6.894557666,-0.1533412546,0.5891883003,-7.81204,8.63702,-1.48354,50,5.49094,4.06052,-95.92697,2.23241,-7.22327,15.90423,-24.18797,9f582321-e5ac-4070-a886-12e45fc93cec,130fa25c-1aff-41a6-9886-521dbdb7c698,63.9735,Pitching,23360159,,,,,,,,,,,,,,,,,,,,20.39546533,1601.479416,0.9373095743,,8442575d-2d67-44e7-af74-83fe13274e4c,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
219,2026-06-23,13:04:17.37,"Bates, Tyler",1000565755,Right,,,,,,ChangeUp,Live,,60.64335,2.418050682,-2.56959828,1247.375619,213.7332302,1:00,5.44167,1.71627,4.84379,-63.02491,16.67517,11.19476,2.48228,0.21506,55.29229,-9.19892398,-0.4929173843,0.6425409384,-6.61798,7.9457,-1.47174,50,5.62858,3.65575,-87.9056,2.08718,-5.12864,13.57977,-26.01649,d50ed01f-f24a-4707-bec4-c5d0806e3a54,130fa25c-1aff-41a6-9886-521dbdb7c698,58.66154,Pitching,23360159,,,,,,,,,,,,,,,,,,,,35.2079016,1019.187453,0.8170653954,,743ca848-fa0b-462f-a476-e19ba4a58fe4,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
220,2026-06-23,13:04:32.19,"Bates, Tyler",1000565755,Right,,,,,,ChangeUp,Live,,61.33332,1.82290822,-2.351088113,1334.259631,237.3017745,2:00,5.40826,1.60814,5.00932,-67.19676,10.20427,16.03442,1.53093,0.72426,56.15377,-10.5704123,0.6345284865,0.6332056435,-9.12911,4.78479,-1.39533,50,5.53046,3.24376,-88.97331,1.11905,-7.24084,14.02076,-28.37895,d8def8b0-51cd-40ba-a07c-958b522b1d95,130fa25c-1aff-41a6-9886-521dbdb7c698,59.52638,Pitching,23360159,,,,,,,,,,,,,,,,,,,,33.13329117,1117.310706,0.8374012678,,049d3e1e-987f-4ea0-af37-36da1e49ea8d,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
221,2026-06-23,13:04:46.23,"Bates, Tyler",1000565755,Right,,,,,,ChangeUp,Live,,59.7942,3.22497457,0.1962001737,1487.839442,230.9770739,1:45,5.46018,1.62778,5.01441,-67.58255,14.18472,17.55457,2.87481,3.2758,54.39834,-9.289183848,3.469233824,0.6508203953,-9.14858,6.40813,-1.66024,50,5.71651,-0.73167,-86.69152,3.21082,-6.86026,13.77505,-27.36877,d0023915-b993-4aa6-8ae5-c2dfb5bdc227,130fa25c-1aff-41a6-9886-521dbdb7c698,57.91527,Pitching,23360159,,,,,,,,,,,,,,,,,,,,9.11339682,1469.058147,0.9873767995,,fa3017b6-1daf-43e2-9960-32a1e0fa3e7b,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
222,2026-06-23,13:05:21.04,"Bates, Tyler",1000565755,Right,,,,,,ChangeUp,Live,,60.04005,3.083945625,0.8786424269,1296.522601,221.4764846,1:30,5.47391,1.69368,5.27421,-65.01153,15.3423,13.5937,2.95563,3.6517,54.55347,-9.019892718,3.425337027,0.6451707684,-6.91612,7.12785,-1.7835,50,5.70902,-1.66054,-87.08415,3.13817,-5.2281,14.01132,-26.7859,701ca120-b535-4faf-8db7-3fb8d719b0ea,130fa25c-1aff-41a6-9886-521dbdb7c698,58.42242,Pitching,23360159,,,,,,,,,,,,,,,,,,,,35.10445602,1060.691616,0.8181049956,,690fb805-cabd-41be-bf2b-81b9e804d69e,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
223,2026-06-23,13:05:35.19,"Bates, Tyler",1000565755,Right,,,,,,Fastball,Live,,66.94347,0.6616566066,-4.481887827,1743.322433,211.7966068,1:00,5.50715,1.847,4.96069,-45.74489,19.80185,12.3538,2.32202,-1.36574,60.52562,-7.812049646,-2.186318426,0.5827025846,-7.90382,10.15803,-1.42272,50,5.535,7.25067,-96.90154,-0.15434,-7.4083,17.15102,-22.65286,53842a90-0d24-48cd-846f-9b6b938d31ef,130fa25c-1aff-41a6-9886-521dbdb7c698,64.68555,Pitching,23360159,,,,,,,,,,,,,,,,,,,,25.44814875,1574.175731,0.9029745165,,db3be48a-ce90-4e84-8d81-c2d0deed49a7,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
224,2026-06-23,13:05:52.36,"Bates, Tyler",1000565755,Right,,,,,,Cutter,Live,,56.2088,5.647433771,-0.343103329,1546.855108,125.2373063,10:15,5.41641,1.41993,4.64881,-85.66043,7.63718,-10.85971,3.66087,0.18899,51.66485,-10.0037803,-2.342463178,0.6951950379,5.50948,2.35028,-1.37529,50,5.91909,0.75496,-81.26726,5.92002,3.68061,10.75564,-30.60395,5b6ed161-8359-40b5-b1bc-d20501355875,130fa25c-1aff-41a6-9886-521dbdb7c698,54.21851,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-1.60394774,1546.249033,0.9996081888,,c03a4ed8-67a6-41ba-9553-bc95396387ba,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
225,2026-06-23,13:06:04.99,"Bates, Tyler",1000565755,Right,,,,,,Cutter,Live,,56.88185,4.064217097,-2.002905719,1570.675636,129.1570887,10:15,5.35791,1.59783,4.32995,-84.69272,6.91634,-8.54471,2.19287,-1.029,52.79228,-11.24717131,-3.561871447,0.6888752928,3.81457,2.42273,-1.37376,50,5.71387,3.10422,-82.36844,3.63919,2.62679,10.70022,-30.50571,3d09e052-eeab-4dde-891e-2eeac86bfcc5,130fa25c-1aff-41a6-9886-521dbdb7c698,54.71591,Pitching,23360159,,,,,,,,,,,,,,,,,,,,69.04363715,561.7628526,0.3576568197,,678118d0-5ff2-4230-a84d-870533c25d83,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
226,2026-06-23,13:06:48.52,"Bates, Tyler",1000565755,Right,,,,,,Cutter,Live,,57.99138,4.294187205,-0.8097843608,1611.584882,125.0946937,10:15,5.4671,1.37506,4.06054,-84.61086,4.51332,-6.50138,2.54809,0.05559,53.61211,-10.96822576,-1.993393025,0.6794682627,3.06313,1.09614,-1.27723,50,5.86166,1.36561,-83.94659,3.9734,2.1877,11.2717,-31.39119,d32e5cf2-37e6-4915-8f9b-26836a853179,130fa25c-1aff-41a6-9886-521dbdb7c698,55.47344,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,955dd106-0ce5-481d-966d-b541a21deb20,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
227,2026-06-23,13:07:04.11,"Bates, Tyler",1000565755,Right,,,,,,Fastball,Live,,65.99302,0.733937211,-4.548479884,1727.710778,205.6303534,12:45,5.30773,1.73597,4.07846,-52.56863,16.56485,8.00345,1.63386,-1.97278,60.35067,-8.784747611,-3.092947761,0.5984331327,-5.37401,8.1761,-1.23356,50,5.33549,7.34467,-95.45636,-0.41003,-4.93823,15.25396,-24.66095,c41a09e7-2a5b-4e94-80d8-8c98ce09a475,130fa25c-1aff-41a6-9886-521dbdb7c698,62.98521,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,a18904ef-9ba0-4962-bd27-5acbb2bd1d5e,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
228,2026-06-23,13:07:16.81,"Bates, Tyler",1000565755,Right,,,,,,Slider,Live,,57.03746,3.298633647,-1.268641369,1345.470101,91.40577407,9:00,5.25942,1.62258,4.59508,-91.94884,0.07548,-5.88866,0.73818,-0.07478,52.17731,-13.5350486,-2.363113616,0.6904348565,2.61586,-1.09411,-1.48664,50,5.51849,1.97457,-82.55259,2.47322,1.76509,13.26381,-32.91232,0781e541-462f-4ded-82bd-520825dd85eb,130fa25c-1aff-41a6-9886-521dbdb7c698,54.59232,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,cd4cca62-fb7b-4862-9eb5-0e1af39978dc,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
